Feature,Importance
Humidity,0.13250355534291652
Cases_lag_8,0.09490366766205005
Precipitation_lag_4,0.08046016360214757
Humidity_lag_3,0.06493480223566306
Humidity_lag_1,0.06488269858504736
Humidity_lag_2,0.062371760707975586
Precipitation_lag_2,0.05825118380923876
Precipitation_lag_3,0.0486753912286872
Humidity_lag_4,0.04743085830144375
Temperature,0.04112657580734292
Temperature_lag_4,0.04055083483340681
Cases_lag_9,0.040324048080274864
Precipitation,0.03799981390173563
Temperature_lag_2,0.037497985342016274
Precipitation_lag_1,0.03164898043388946
Temperature_lag_3,0.03114838856258013
Temperature_lag_1,0.031099693729821735
Cases_lag_10,0.030214248070215798
Cases_lag_11,0.023975349763546688
