Feature,Importance
Humidity,0.14141180688461877
Precipitation_lag_4,0.11048700559735192
Humidity_lag_1,0.0785384518332775
Humidity_lag_2,0.07457758586271047
Humidity_lag_4,0.07184355014424491
Precipitation_lag_2,0.0704798263457164
Humidity_lag_3,0.06494644535105298
Precipitation_lag_3,0.0628053042142978
Precipitation,0.05294793419497108
Temperature,0.05076963155842717
Temperature_lag_3,0.046608241099667685
Temperature_lag_2,0.046146512413034475
Temperature_lag_1,0.04502831758174145
Temperature_lag_4,0.04267200401888821
Precipitation_lag_1,0.0407373828999992
