Feature,Importance
Cases_lag_3,0.3706473101344124
Cases_lag_4,0.1247289982315818
Humidity,0.035294255362785326
Cases_lag_11,0.03398014948995131
Precipitation_lag_4,0.032082042741725034
Precipitation_lag_3,0.03091950214416878
Humidity_lag_1,0.03018006115794552
Humidity_lag_4,0.029301248725807038
Cases_lag_6,0.029043820402361906
Precipitation_lag_2,0.028573994254491746
Cases_lag_9,0.02756958592575507
Humidity_lag_3,0.022957049396569503
Temperature_lag_2,0.02291843929344717
Temperature_lag_3,0.022176680089391224
Cases_lag_5,0.02098094839190356
Temperature_lag_4,0.020433095446795346
Cases_lag_10,0.019977280531861184
Humidity_lag_2,0.01548469962245045
Temperature,0.014841626193281908
Cases_lag_8,0.014645512945620096
Precipitation,0.014476879338279711
Temperature_lag_1,0.013062007451629373
Cases_lag_7,0.012960967414109272
Precipitation_lag_1,0.012763845313675432
