Feature,Importance
Cases_lag_8,0.12765046170080918
Temperature_lag_4,0.11507461003016577
Cases_lag_9,0.10563311308770625
Cases_lag_11,0.10180651913195704
Temperature,0.06939475968350818
Cases_lag_10,0.06792960747941501
Temperature_lag_3,0.06732799663473775
Temperature_lag_2,0.059464177994710696
Humidity_lag_4,0.045345098482600744
Humidity_lag_2,0.034716115879446285
Humidity_lag_3,0.02980751291225313
Precipitation_lag_3,0.029759166057889933
Precipitation_lag_4,0.029087034254556932
Precipitation_lag_2,0.023601343994672563
Precipitation_lag_1,0.021265351927517554
Precipitation,0.02060815142433852
Humidity_lag_1,0.019312488241734406
Temperature_lag_1,0.01891805905592073
Humidity,0.013298432026059471
