Feature,Importance
Cases_lag_3,0.5925952133301724
Cases_lag_4,0.04108265384088767
Cases_lag_9,0.03998263576652831
Temperature_lag_4,0.03429225323621757
Cases_lag_5,0.03282528087150095
Cases_lag_6,0.03039426395947982
Temperature_lag_3,0.024692771280494286
Cases_lag_10,0.02436947129061549
Precipitation_lag_3,0.018327506382131105
Precipitation_lag_1,0.01697503898122852
Cases_lag_11,0.01527860784753555
Precipitation_lag_4,0.014695394512759792
Humidity_lag_3,0.014220087182384692
Precipitation_lag_2,0.013686399097318823
Cases_lag_7,0.01174674539852549
Humidity_lag_1,0.01043409670556277
Cases_lag_8,0.00961584537005781
Temperature_lag_2,0.009594548958872287
Temperature_lag_1,0.009064698562260153
Humidity_lag_2,0.008866617194353353
Precipitation,0.008194358315236166
Temperature,0.007551486701251757
Humidity_lag_4,0.0071158315715901845
Humidity,0.004398193643035058
