Feature,Importance
Temperature_lag_4,0.13322605690695197
Humidity_lag_4,0.11706824560088239
Precipitation_lag_4,0.08909434978134805
Temperature_lag_3,0.08873218427839413
Humidity_lag_3,0.08748259605063434
Temperature_lag_2,0.06998997726357463
Temperature,0.0608663386762978
Humidity_lag_2,0.05658455184656566
Humidity,0.05160436134187334
Temperature_lag_1,0.050471609677192775
Precipitation,0.04792245571470224
Humidity_lag_1,0.04074240543106184
Precipitation_lag_3,0.0377137020305582
Precipitation_lag_2,0.03698850217767353
Precipitation_lag_1,0.03151266322228905
