Feature,Importance
Cases_lag_2,0.5322905612444913
Cases_lag_3,0.12191240868821583
Cases_lag_4,0.055326750318301955
Temperature_lag_4,0.026884435316839095
Cases_lag_11,0.025275706912802134
Humidity,0.022072319399349418
Humidity_lag_4,0.021323773642672416
Humidity_lag_3,0.01885216864445516
Precipitation,0.01797726996698679
Precipitation_lag_4,0.01554569493700434
Precipitation_lag_2,0.015315838782494077
Temperature_lag_3,0.012509400400296059
Cases_lag_10,0.011626575691943636
Precipitation_lag_3,0.01148124649271473
Cases_lag_6,0.011260961491836597
Precipitation_lag_1,0.00946700469919013
Cases_lag_9,0.009305609905117128
Cases_lag_8,0.008731045458376168
Temperature,0.008589218324205084
Humidity_lag_1,0.00815036758293439
Temperature_lag_2,0.008108532519627284
Cases_lag_5,0.007716121670369516
Cases_lag_7,0.007082101262902711
Temperature_lag_1,0.006765640546542637
Humidity_lag_2,0.006429246100331565
