Feature,Importance
Cases_lag_4,0.283864490124989
Cases_lag_6,0.10493584749813115
Cases_lag_5,0.08620449746319249
Precipitation_lag_3,0.059099430522832626
Cases_lag_7,0.056916625969063286
Cases_lag_9,0.04690285024481827
Precipitation_lag_1,0.04175521522131007
Temperature_lag_4,0.03840397796616828
Precipitation_lag_2,0.03834220658166609
Precipitation_lag_4,0.02669287236105966
Precipitation,0.026660650835873222
Temperature_lag_2,0.02153120938486621
Cases_lag_8,0.021054840247274845
Temperature,0.020097382906029068
Cases_lag_11,0.01985394287895384
Cases_lag_10,0.017618543322643832
Humidity,0.016605819397332605
Temperature_lag_3,0.014060329314885388
Temperature_lag_1,0.013669844179774826
Humidity_lag_4,0.012659622268904052
Humidity_lag_3,0.011738417940746428
Humidity_lag_1,0.011535086179585841
Humidity_lag_2,0.009796297189899005
