Feature,Importance
Cases_lag_3,0.41911535693545315
Precipitation_lag_1,0.07544284311140648
Temperature_lag_4,0.05171162635238798
Cases_lag_4,0.04970110225138703
Precipitation_lag_3,0.045653183137827645
Precipitation_lag_2,0.04220534334488435
Cases_lag_6,0.03705130368275821
Cases_lag_5,0.031635996902945135
Temperature_lag_2,0.025565122591380232
Humidity_lag_1,0.024727071440833644
Temperature,0.02183774720274073
Precipitation,0.019480445264152987
Humidity_lag_4,0.01856110270512542
Temperature_lag_1,0.01548211403712618
Precipitation_lag_4,0.014358093967918303
Humidity_lag_2,0.013718706319343039
Cases_lag_7,0.013659624217997551
Cases_lag_8,0.012991370332143828
Temperature_lag_3,0.012770378642144736
Cases_lag_11,0.012586791345327742
Cases_lag_9,0.01150199927042231
Humidity,0.010607306953763565
Humidity_lag_3,0.010510360592776965
Cases_lag_10,0.009125009397752657
