Feature,Importance
Temperature_lag_4,0.0973371758412846
Precipitation_lag_1,0.09225210343379305
Precipitation_lag_2,0.09161920920376185
Humidity_lag_4,0.09107419920282563
Humidity,0.08517515415942657
Humidity_lag_1,0.07951820035981347
Precipitation_lag_4,0.06960154740765771
Temperature_lag_2,0.06355171120523802
Humidity_lag_2,0.058435201374233886
Temperature,0.05484739024473631
Humidity_lag_3,0.04883455564747965
Precipitation_lag_3,0.04473455535719409
Temperature_lag_1,0.04234620892279194
Temperature_lag_3,0.041087131214246425
Precipitation,0.0395856564255168
