Feature,Importance
Cases_lag_3,0.5478660785948319
Cases_lag_5,0.04956066556601167
Humidity_lag_4,0.04780187208891818
Precipitation_lag_1,0.04616609296973242
Cases_lag_4,0.04327045577055126
Temperature_lag_4,0.029101441408920327
Precipitation_lag_2,0.0288126539281423
Cases_lag_8,0.022488869874927667
Cases_lag_6,0.0211771628796315
Cases_lag_11,0.020461010789710445
Temperature_lag_3,0.018483817944857178
Cases_lag_7,0.015277739201142112
Precipitation_lag_4,0.013880577133515358
Cases_lag_10,0.0120255883495143
Precipitation_lag_3,0.011930530305282454
Cases_lag_9,0.011925429250235244
Humidity_lag_2,0.011136618536972653
Humidity_lag_1,0.010468995996090288
Temperature_lag_1,0.00963357528431753
Humidity,0.007322113375284829
Humidity_lag_3,0.006070058097241091
Temperature,0.005880847092446056
Temperature_lag_2,0.005511989897639192
Precipitation,0.0037458156640840005
