Feature,Importance
Temperature,0.1477267270827748
Cases_lag_8,0.12440751812110651
Humidity,0.07408318358363652
Temperature_lag_4,0.06587342467974824
Temperature_lag_2,0.05947149380556774
Precipitation_lag_1,0.05735897000107611
Humidity_lag_4,0.05604977942649199
Temperature_lag_3,0.055223682106734916
Humidity_lag_1,0.05458657112316297
Precipitation,0.05325470918280837
Cases_lag_9,0.04014785280861624
Precipitation_lag_4,0.03885344498636445
Temperature_lag_1,0.038610204040144945
Cases_lag_10,0.03447556991507258
Humidity_lag_3,0.0311527156208342
Precipitation_lag_3,0.024614933829341504
Precipitation_lag_2,0.017516784184759174
Humidity_lag_2,0.013912805068434836
Cases_lag_11,0.012679630433323881
