Feature,Importance
Cases_lag_2,0.6292632645641925
Cases_lag_3,0.08950605651460751
Humidity_lag_4,0.032124134646647866
Temperature_lag_4,0.02049938071882844
Humidity_lag_3,0.018969159326825528
Cases_lag_5,0.018829942121128162
Humidity_lag_2,0.017705153924055736
Temperature_lag_3,0.01763049360923498
Temperature_lag_2,0.014062597585676732
Precipitation_lag_2,0.013466955819742561
Precipitation,0.012252536826498012
Humidity_lag_1,0.012117277769206587
Cases_lag_6,0.012039939114693164
Precipitation_lag_1,0.011610920930609508
Precipitation_lag_4,0.010023807832309401
Humidity,0.009760586900057237
Cases_lag_4,0.009441644245231777
Temperature,0.00914987168845486
Cases_lag_10,0.008452139975836432
Cases_lag_9,0.007821086840564363
Precipitation_lag_3,0.007175395728516033
Temperature_lag_1,0.005187333417728902
Cases_lag_7,0.004884608819348797
Cases_lag_8,0.0044492243475719555
Cases_lag_11,0.0035764867324329973
