Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,26.88649940488,82.13489532470001,32.2999991179,0.0
2014-01-13,25.193642207542858,87.18906293597142,65.7000026702,0.0
2014-01-20,23.90792792182857,83.79289027622858,97.5999966636,1.0
2014-01-27,24.643642425528572,74.22558212281429,13.9000009895,0.0
2014-02-03,25.543642316542854,76.3706981114,31.5999993533,0.0
2014-02-10,27.857927867342855,75.51679992674285,15.100000679499999,1.0
2014-02-17,26.91507094245714,74.77483422417143,13.299998998700001,0.0
2014-02-24,26.486499241414286,69.93873705184286,8.7999998331,0.0
2014-03-03,27.436499186928568,69.39866529192857,2.6000002176,1.0
2014-03-10,27.515071051442856,67.57729448591428,4.1000001133,0.0
2014-03-17,27.1864994594,78.65878786358572,47.699999094,0.0
2014-03-24,27.272213254657142,72.99956512451429,32.099997729100004,0.0
2014-03-31,28.57935632977143,79.1747796194857,25.5000002161,0.0
2014-04-07,29.1864994594,73.02970559258571,2.800000079,1.0
2014-04-14,28.493641989571426,74.61187907628572,38.6000001506,0.0
2014-04-21,27.45792770385714,83.18652779714286,310.3999978304,0.0
2014-04-28,29.000785282685715,75.85214778355714,61.6000038534,0.0
2014-05-05,30.193642480014287,77.75584847587142,8.800000369600001,0.0
2014-05-12,30.35078539164286,72.08180509294286,13.7000002861,0.0
2014-05-19,30.450784955685716,70.7035936628,13.5000004769,0.0
2014-05-26,30.2650705065,72.36499568395713,26.8999995589,0.0
2014-06-02,30.415070670000002,72.0541054861857,20.8000009656,0.0
2014-06-09,30.33649935041429,73.65413992747143,30.2999994159,0.0
2014-06-16,30.343642098557144,75.17880249025714,36.9999992848,0.0
2014-06-23,28.629356384285717,79.48568180627142,67.5000011921,1.0
2014-06-30,29.122213363671428,76.56322806221429,71.2000017166,1.0
2014-07-07,27.829356602242857,82.77735682894286,73.1000018119,1.0
2014-07-14,28.47935676572857,80.6809561593,48.6999974251,1.0
2014-07-21,27.95078550065714,81.52328709192857,149.4000010489,1.0
2014-07-28,27.94364248,79.8359603882,75.0000011923,1.0
2014-08-04,28.107927867314288,78.55059923444286,32.5000005066,0.0
2014-08-11,29.95792797632857,70.19652993338572,3.1000000984,0.0
2014-08-18,30.015071323914288,70.31306566511428,71.9000042677,2.0
2014-08-25,29.243642262028573,77.47172437392858,42.2999989987,3.0
2014-09-01,27.807928085300002,80.64226640972856,78.09999847419999,1.0
2014-09-08,27.872213363642857,81.35878862652858,102.4000062942,1.0
2014-09-15,28.015070778985717,80.50742013112857,82.2999970914,2.0
2014-09-22,28.88649967737143,76.45656694685714,68.9999998807,1.0
2014-09-29,30.00792775835714,71.6677333287,44.3000006973,0.0
2014-10-06,29.700784955685716,74.04752349854286,95.5999994279,0.0
2014-10-13,27.69364220757143,81.97950635638571,128.6000053286,0.0
2014-10-20,27.822213309157146,79.84925842284285,57.3000004291,1.0
2014-10-27,28.52935600282857,78.6026284354,42.899998188,0.0
2014-11-03,28.515070506514288,79.46071624757143,26.9000003337,0.0
2014-11-10,28.572213581614285,71.28942271641428,12.100000672099998,1.0
2014-11-17,28.207928248785716,79.18924386161429,25.9000008851,0.0
2014-11-24,28.750785282657144,77.41252790177143,29.4999996424,0.0
2014-12-01,27.350785119185712,85.27149745395715,105.80000257500001,0.0
2014-12-08,27.315070561,80.08941214424286,66.1000010968,0.0
2014-12-15,27.957927431385713,78.26312582831429,36.8000017181,0.0
