Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,28.58599967954,80.61367492674,10.0000004546,0.0
2014-01-13,27.16028485977143,82.57478659492857,49.8999996782,1.0
2014-01-20,26.095999581442857,80.97429874965714,40.6000032426,0.0
2014-01-27,26.545999526957143,75.3740790231,8.3999995292,0.0
2014-02-03,27.395999363485714,76.36508287702858,49.8999988586,0.0
2014-02-10,29.33885656082857,76.23528398785713,6.2999999523,0.0
2014-02-17,28.645999091,74.19399806431429,4.3999999761,0.0
2014-02-24,28.467428207371427,69.77968433924285,3.1000000238,0.0
2014-03-03,29.567428043885716,67.77604838778572,0.600000009,0.0
2014-03-10,29.71028518674286,67.46362195695714,0.1000000015,0.0
2014-03-17,29.2674279894,74.21609497070001,44.999994993099996,0.0
2014-03-24,29.424570901028574,71.32905687604286,10.900001183199999,0.0
2014-03-31,30.388857160285713,74.79352896554285,11.600000061100001,0.0
2014-04-07,31.503142220614286,66.73215920584286,1.2000000476000001,0.0
2014-04-14,31.117428370885712,65.91755458285715,25.0999998003,1.0
2014-04-21,29.331713812685713,78.4359980992,184.7999897599,1.0
2014-04-28,30.617427825914287,74.49422236852857,38.5000024215,0.0
2014-05-05,31.703142438614286,73.91076769147142,5.7000001148,0.0
2014-05-12,31.88885743274286,70.69858115062857,9.3000005336,0.0
2014-05-19,31.881714139642856,70.81202806747143,16.699999898599998,0.0
2014-05-26,31.7388569968,71.76809910365714,24.6000000536,1.0
2014-06-02,31.745999744957142,71.92323412212856,21.399999857,0.0
2014-06-09,31.303142275114286,74.54899379185714,31.1000002623,0.0
2014-06-16,30.81028529572857,79.63639504567142,66.4000015259,2.0
2014-06-23,29.410284859785715,82.28518458772858,73.8000018596,0.0
2014-06-30,30.0388567788,79.4322052002,79.7999973298,1.0
2014-07-07,28.83171408515714,84.19764055522857,112.10000133529999,0.0
2014-07-14,29.224570683057145,84.47143336707143,105.8000023366,5.0
2014-07-21,28.931713921657142,83.34017726352856,163.30000209809998,4.0
2014-07-28,28.995999744942857,83.67305319649999,84.8999996184,2.0
2014-08-04,29.160285677214286,83.37724631172857,65.9999995232,7.0
2014-08-11,30.531714030657145,77.39518737792856,12.5999994055,3.0
2014-08-18,30.531713758185713,76.93606022425715,73.20000076299999,3.0
2014-08-25,30.1959991455,79.81933702741428,45.3999999166,3.0
2014-09-01,29.00314276557143,78.20566994804287,63.1000018119,4.0
2014-09-08,29.20314271107143,82.597139631,119.599993229,2.0
2014-09-15,28.724570955528574,82.52979605538572,102.5999982357,2.0
2014-09-22,29.417427880414287,81.34148406981429,78.89999187,0.0
2014-09-29,30.8174277714,73.95890917095714,31.500000059599998,2.0
2014-10-06,30.2674277169,79.35501534598572,77.9000000954,3.0
2014-10-13,28.6031423296,84.99544525147144,147.3000057935,0.0
2014-10-20,29.2388567243,79.48359244209999,56.699998378800004,0.0
2014-10-27,30.510285241257144,75.46888078961429,17.0000005067,1.0
2014-11-03,30.231713976171427,75.75649697441429,12.6999999657,2.0
2014-11-10,30.281713758185713,71.10967145648571,4.999999821199999,0.0
2014-11-17,30.310285568228572,73.07289341518572,9.3000004664,0.0
2014-11-24,30.895999635942854,74.82104056221429,8.6000001728,0.0
2014-12-01,29.37457084652857,81.39239937917144,83.4999985695,0.0
2014-12-08,29.267428534342855,77.6193357195,40.300001204,0.0
2014-12-15,29.295999526957143,80.6418195452,21.8000004292,0.0
2014-12-22,28.660285132242855,80.68368857247143,28.1999996678,1.0
2014-12-29,29.00314249308571,79.41375514440001,9.700000494900001,0.0
2015-01-05,28.067427771414287,82.31810215541428,48.39999857550001,0.0
2015-01-12,28.145999090985715,74.94058990478571,4.4000000954,1.0
2015-01-19,28.4031423841,75.16645486012858,7.9999995753999995,1.0
2015-01-26,28.645999363457143,77.52810559952857,21.599999487399998,2.0
2015-02-02,28.360285077742855,76.84595380511428,3.9999999255,0.0
2015-02-09,28.595999581457143,70.19660186767143,0.8000000119,0.0
2015-02-16,29.474570955528574,72.75001307895714,4.6000002027,0.0
2015-02-23,29.303142275099997,67.04020254954285,0.9000000954,0.0
2015-03-02,30.04599952697143,66.66546848842857,0.1000000015,0.0
2015-03-09,30.238856724314285,66.48230416432857,1.7000000999,0.0
2015-03-16,30.57457079204286,61.06488146101429,0.400000006,0.0
2015-03-23,30.945999690457143,58.03602327621429,0.5,0.0
2015-03-30,30.767428261885716,66.4976626805,3.1000002474,0.0
2015-04-06,32.067428861342854,60.45794732231428,0.9000000283,0.0
2015-04-13,31.824571337000002,61.11594717842858,0.5000000149,0.0
2015-04-20,32.467428752357144,62.765403202585716,8.2000003979,0.0
2015-04-27,32.896000998342856,58.74418258665714,0.9000000134,0.0
2015-05-04,32.224572045457144,63.38187353952857,30.7000000477,1.0
2015-05-11,32.43885857718571,63.90496226718572,2.9000000134,0.0
2015-05-18,33.7745726449,55.88617433821429,1.6000000536,0.0
2015-05-25,33.11028671264286,59.055546351828575,12.5000001788,0.0
2015-06-01,33.010286603642854,61.544862474714286,7.5000000969,0.0
2015-06-08,32.67457226344286,63.74984414237143,19.3999992608,1.0
2015-06-15,33.003143583,62.882556370342854,37.8999974727,0.0
2015-06-22,30.274570737542856,74.99362073625714,91.6000051498,1.0
2015-06-29,30.781713485700003,74.72835649764286,67.79999804490001,1.0
2015-07-06,28.160285404742858,84.82463618685713,210.29999542230001,0.0
2015-07-13,28.888856342857142,85.5561327253,94.4000005722,1.0
2015-07-20,30.717427934914287,77.0414352417,3.0000000596,0.0
2015-07-27,30.817427771414287,73.36513410294286,34.5999994874,0.0
