Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,27.361499786360003,79.0182952881,10.0000004546,2.0
2014-01-13,25.7629282815,81.67651912144287,49.8999996782,3.0
2014-01-20,24.5914996011,79.94769614084285,40.6000032426,0.0
2014-01-27,24.884356907442857,73.19392939977142,8.3999995292,1.0
2014-02-03,25.891499655585715,73.7689328874857,49.8999988586,1.0
2014-02-10,27.977213995785714,74.43521663119999,6.2999999523,3.0
2014-02-17,27.248642785214287,71.77650397164285,4.3999999761,0.0
2014-02-24,26.841499328585712,66.08754239764286,3.1000000238,2.0
2014-03-03,27.805785315371427,64.7866886684,0.600000009,0.0
2014-03-10,28.284356525957143,62.887258257171425,0.1000000015,1.0
2014-03-17,27.884356634942858,71.85811397007143,44.999994993099996,4.0
2014-03-24,28.05578586034286,68.72906494138572,10.900001183199999,1.0
2014-03-31,28.941499437599997,73.9491544451,11.600000061100001,1.0
2014-04-07,29.848642621728573,65.63372475761429,1.2000000476000001,2.0
2014-04-14,29.448642730699998,65.47397886002857,25.0999998003,1.0
2014-04-21,28.14149992805714,78.8094645909,184.7999897599,1.0
2014-04-28,29.234356743942858,73.83815547397144,38.5000024215,3.0
2014-05-05,30.22721426827143,73.39862060547144,5.7000001148,3.0
2014-05-12,30.377213886814285,70.18348584855714,9.3000005336,3.0
2014-05-19,30.505784988385717,69.52591269354285,16.699999898599998,5.0
2014-05-26,30.291499546585715,70.74467250277142,24.6000000536,4.0
2014-06-02,30.241499492085715,71.76219177245714,21.399999857,1.0
2014-06-09,29.8272141048,75.20102037702858,31.1000002623,3.0
2014-06-16,29.46292795451429,80.45193154472858,66.4000015259,2.0
2014-06-23,27.948642458214287,83.66986410955714,73.8000018596,4.0
2014-06-30,28.698642730714287,79.59089987618572,79.7999973298,5.0
2014-07-07,27.391499655585715,85.30895233155715,112.10000133529999,2.0
2014-07-14,27.712928227028574,85.74051012312857,105.8000023366,6.0
2014-07-21,27.805785587857144,83.27416774204286,163.30000209809998,6.0
2014-07-28,27.6343574524,82.91259111675716,84.8999996184,7.0
2014-08-04,27.44864245824286,84.56192888532858,65.9999995232,10.0
2014-08-11,29.105785097385713,76.23077065604286,12.5999994055,6.0
2014-08-18,29.07007135664286,76.2571672712,73.20000076299999,5.0
2014-08-25,28.698642730714287,81.66965702602856,45.3999999166,8.0
2014-09-01,27.648642676228572,79.07869284492857,63.1000018119,4.0
2014-09-08,27.648642948714286,82.99603707451429,119.599993229,3.0
2014-09-15,27.3772138868,82.27793666294285,102.5999982357,4.0
2014-09-22,28.312928335985713,80.21865190778571,78.89999187,7.0
2014-09-29,29.44864245822857,73.79922594342858,31.500000059599998,2.0
2014-10-06,28.677213941285714,80.12269047327143,77.9000000954,4.0
2014-10-13,26.90578515187143,86.20293317522858,147.3000057935,1.0
2014-10-20,27.955785478885712,79.52091544014286,56.699998378800004,1.0
2014-10-27,28.84149960108571,76.16439274378571,17.0000005067,0.0
2014-11-03,28.69149971007143,76.67604064941429,12.6999999657,0.0
2014-11-10,28.777214050314285,70.23076956612856,4.999999821199999,2.0
2014-11-17,28.812928608485716,73.11924416677142,9.3000004664,1.0
2014-11-24,29.155785696857144,75.1126273019,8.6000001728,0.0
2014-12-01,27.8986426762,82.6920765468,83.4999985695,0.0
2014-12-08,27.83435712542857,77.00709424700001,40.300001204,0.0
2014-12-15,28.0272137778,78.49040440151428,21.8000004292,2.0
2014-12-22,27.405785424385716,79.58619035994286,28.1999996678,1.0
2014-12-29,27.541499819057144,79.65110560825714,9.700000494900001,0.0
2015-01-05,26.727213995800003,81.27694593155715,48.39999857550001,1.0
2015-01-12,26.54864283972857,73.75698416575713,4.4000000954,0.0
2015-01-19,26.748642512728573,74.16286250521429,7.9999995753999995,7.0
2015-01-26,27.477213723314286,76.46021706718571,21.599999487399998,1.0
2015-02-02,26.962928499485713,75.34347861154286,3.9999999255,4.0
2015-02-09,26.748642785199998,68.6698237828,0.8000000119,1.0
2015-02-16,28.14149965557143,71.70313807898572,4.6000002027,4.0
2015-02-23,27.584356852942857,63.87792369295715,0.9000000954,5.0
2015-03-02,28.59149960108571,63.4785472325,0.1000000015,1.0
2015-03-09,28.748642785214287,64.12061473302857,1.7000000999,1.0
2015-03-16,28.920071193157145,57.6781109401,0.400000006,2.0
2015-03-23,30.0272140503,51.67648914881429,0.5,1.0
2015-03-30,29.598642621728573,63.072905404228564,3.1000002474,1.0
2015-04-06,31.234357288914286,54.984131404342854,0.9000000283,2.0
2015-04-13,30.70578547887143,57.349776676714285,0.5000000149,1.0
2015-04-20,31.177214213757143,61.2417400905,8.2000003979,0.0
2015-04-27,31.677214758757145,55.96870367867143,0.9000000134,2.0
2015-05-04,31.1343574524,60.910876137871426,30.7000000477,1.0
2015-05-11,31.098642349228573,62.212632860457134,2.9000000134,2.0
2015-05-18,32.51293018885714,53.53140803745714,1.6000000536,1.0
2015-05-25,32.05578586035714,56.66393607002857,12.5000001788,1.0
2015-06-01,31.734357833857143,60.212758745457144,7.5000000969,0.0
