Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,26.60450019836,84.05932006836,39.0999982358,0.0
2014-01-13,25.621643066414286,84.78800746375714,83.7999992371,0.0
2014-01-20,24.428786141528573,82.04610552107144,154.4000043868,0.0
2014-01-27,24.564500808714286,75.3447870527,17.4000005574,1.0
2014-02-03,25.33592905317143,77.02125985285714,21.8999989481,0.0
2014-02-10,26.657357352114285,83.00204903738572,13.6000006944,0.0
2014-02-17,26.164500372742857,77.10094669885714,13.6999993846,1.0
2014-02-24,25.878786087028573,71.72189385552858,10.9000002146,0.0
2014-03-03,26.51450020927143,74.33734457832858,4.2000003011,1.0
2014-03-10,26.500214985428574,75.68749455042858,3.3000001013,0.0
2014-03-17,26.807357515614285,79.69238390241428,37.6000013949,0.0
2014-03-24,26.771643229885715,77.41027287072858,40.6999983564,0.0
2014-03-31,27.371642793928572,83.304977417,28.2000024617,0.0
2014-04-07,27.857357570085714,78.48119027274286,3.6000001356,0.0
2014-04-14,27.357357570085714,80.62046051024286,41.4000046997,0.0
2014-04-21,26.678786414014287,86.11624799455714,316.499977827,0.0
2014-04-28,28.093071801314288,81.99967629567142,75.7999944389,0.0
2014-05-05,28.643071310842856,82.97391836984286,9.4000006019,0.0
2014-05-12,29.157357897071428,78.65730176655714,21.1999998838,0.0
2014-05-19,29.221643447885715,78.71504211425714,14.4000004529,0.0
2014-05-26,29.007357733571432,79.9761505127,27.7000002861,1.0
2014-06-02,29.307357788085714,78.93707602365714,24.9000011683,0.0
2014-06-09,29.56450026374286,76.8701825823,30.1999998688,4.0
2014-06-16,29.92164339337143,75.55811309814285,41.000000894100005,1.0
2014-06-23,28.743071964814284,78.0939832415,72.3999991417,0.0
2014-06-30,28.7216431754,76.6257106236,73.5999975204,0.0
2014-07-07,27.764500209257143,82.18050057547143,53.8000004291,0.0
2014-07-14,28.264500481742857,79.98191615512857,32.1000008583,2.0
2014-07-21,27.6430721283,81.46310969762858,143.7000050545,0.0
2014-07-28,27.62164333887143,80.44062914165714,62.800006486499996,2.0
2014-08-04,28.10021482195714,78.7160699027,22.2999996692,7.0
2014-08-11,29.33592932564286,73.62739998952858,0.8000000119,4.0
2014-08-18,28.935928617200002,74.26376233781427,49.5000002013,1.0
2014-08-25,28.26450020927143,79.87098693848573,46.600000143,4.0
2014-09-01,27.728786196028572,79.72195979525713,111.7999954224,0.0
2014-09-08,27.164500372742857,83.74585069927143,100.1000038386,1.0
2014-09-15,27.76450020927143,79.65764508928571,87.100001812,0.0
2014-09-22,28.314500536242857,78.31652287075714,77.9000002742,0.0
2014-09-29,28.693071910314284,77.34030696321429,36.399997591900004,0.0
2014-10-06,28.42164339337143,78.5938775199,83.8000016212,0.0
2014-10-13,27.43592888967143,82.75817217145713,120.1999975442,0.0
2014-10-20,27.200214658457146,83.26477704727142,87.4000025987,0.0
2014-10-27,27.443071365357145,83.30284118654286,61.0,0.0
