Year-Week,Temperature,Humidity,Precipitation,Cases,Year,Population,Month,Week
2016-03-21,28.448929650442857,71.94591195242857,2.4000000283,3.0,2016,69055.4,3,12
2016-03-28,28.484643663685713,75.75639452255714,5.6000002026,1.0,2016,69055.4,3,13
2016-04-04,29.034643718185716,73.75722503661429,5.1999998540000005,2.0,2016,69055.4,4,14
2016-04-11,29.748929432457142,76.16777910504285,6.1000005752,2.0,2016,69055.4,4,15
2016-04-18,29.670357840414287,71.68890053884286,2.5000000746,1.0,2016,69055.4,4,16
2016-04-25,29.941786629828574,73.15275137765715,8.699999958300001,3.0,2016,69055.4,4,17
2016-05-02,29.613215310228572,76.14770725795714,7.6999994963,3.0,2016,69055.4,5,18
2016-05-09,30.37750080652857,71.9753025599857,5.3000003398,1.0,2016,69055.4,5,19
2016-05-16,29.906072344114285,74.71002742221428,37.7000016571,1.0,2016,69055.4,5,20
2016-05-23,29.80607223512857,76.26092311314287,36.8999997975,0.0,2016,69055.4,5,21
2016-05-30,29.863215310242857,76.41418675014286,43.5999999047,0.0,2016,69055.4,5,22
2016-06-06,29.698929105500003,75.44442204067143,35.3000003398,1.0,2016,69055.4,6,23
2016-06-13,29.463215146757143,78.3317740304,57.0000001193,1.0,2016,69055.4,6,24
2016-06-20,28.391786847828573,81.35354287284285,102.9000005722,2.0,2016,69055.4,6,25
2016-06-27,27.72750091552857,83.75377982004285,108.4999976158,4.0,2016,69055.4,6,26
2016-07-04,28.68464388167143,78.44375283375715,32.1000000239,3.0,2016,69055.4,7,27
2016-07-11,29.234643391214288,78.81687709262857,23.600000381599997,7.0,2016,69055.4,7,28
2016-07-18,28.963215146742858,79.18688637868571,37.6000000537,9.0,2016,69055.4,7,29
2016-07-25,28.08464377265714,82.67222595214285,78.6999962329,12.0,2016,69055.4,7,30
2016-08-01,28.663215364742857,78.55989728655713,55.7999982833,19.0,2016,69055.4,8,31
2016-08-08,29.127501079028573,76.74901144847142,16.800000906,8.0,2016,69055.4,8,32
2016-08-15,29.09178652082857,78.82953207832858,54.1000050083,5.0,2016,69055.4,8,33
2016-08-22,29.506072453114285,76.41458129882858,26.3999998569,16.0,2016,69055.4,8,34
2016-08-29,30.11321503775714,73.42551640102859,29.5000006259,22.0,2016,69055.4,8,35
2016-09-05,28.548929486971428,79.5809664045,130.0000057221,21.0,2016,69055.4,9,36
2016-09-12,29.398929595957146,75.32894788468572,40.1000012159,16.0,2016,69055.4,9,37
2016-09-19,27.991786956785713,82.53838675364285,81.4999985696,9.0,2016,69055.4,9,38
2016-09-26,28.591786793314288,79.25433131625714,58.4999985695,9.0,2016,69055.4,9,39
2016-10-03,28.34178679332857,80.28201620920001,99.70000229029999,6.0,2016,69055.4,10,40
2016-10-10,27.620358058385712,83.79917144775713,118.19999456400001,3.0,2016,69055.4,10,41
2016-10-17,28.97035843987143,78.77557482038571,44.4000006915,5.0,2016,69055.4,10,42
2016-10-24,28.28464399065714,82.77801949638571,74.1999964715,2.0,2016,69055.4,10,43
2016-10-31,27.26321547372857,86.50756508962857,177.2000059188,2.0,2016,69055.4,10,44
2016-11-07,28.027500697542855,74.58169065202857,10.7000008225,1.0,2016,69055.4,11,45
2016-11-14,28.041786738814288,82.58138711111428,93.3000022173,0.0,2016,69055.4,11,46
2016-11-21,27.827501024528573,84.61088779995714,137.9999911785,11.0,2016,69055.4,11,47
2016-11-28,27.71321514677143,84.91375841412857,47.1999976636,0.0,2016,69055.4,11,48
2016-12-05,27.691786629814285,83.1551197597,72.2999987602,0.0,2016,69055.4,12,49
2016-12-12,27.148929323485714,84.75118582588571,163.2000002861,0.0,2016,69055.4,12,50
2016-12-19,27.54892975942857,83.68369947161429,30.099999249,1.0,2016,69055.4,12,51
2016-12-26,28.230714798,81.81467655727143,23.9000009299,1.0,2016,69055.4,12,52
2017-01-02,26.9785712106,82.23510851178571,51.099999696,1.0,2017,69950.8,1,1
2017-01-09,26.328571319585713,86.78180912562857,132.5999991894,1.0,2017,69950.8,1,2
2017-01-16,26.22142873492857,82.07505907330001,52.1999973655,0.0,2017,69950.8,1,3
2017-01-23,26.17142840794286,80.17385646277144,6.599999800400001,0.0,2017,69950.8,1,4
2017-01-30,26.421428680414287,82.25543103898572,10.600000456,0.0,2017,69950.8,1,5
2017-02-06,26.007142748157143,76.6548374721143,6.5000004544,0.0,2017,69950.8,2,6
2017-02-13,25.714285986771426,78.08491734094287,32.6000012011,2.0,2017,69950.8,2,7
2017-02-20,26.050000054485714,85.38764408657143,3.5999999195,0.0,2017,69950.8,2,8
2017-02-27,26.385714122242856,78.65769740514286,1.2000000402,0.0,2017,69950.8,2,9
2017-03-06,26.007142748157143,82.3041872297,50.6999995261,0.0,2017,69950.8,3,10
2017-03-13,26.17142840795714,81.58700561522858,11.4999999179,0.0,2017,69950.8,3,11
2017-03-20,26.457142966142857,84.35921696255716,47.8999982923,0.0,2017,69950.8,3,12
2017-03-27,27.06428582327143,80.89028276717143,32.800000503700005,0.0,2017,69950.8,3,13
2017-04-03,26.899999891,81.23855372838571,13.7999993563,0.0,2017,69950.8,4,14
2017-04-10,27.157143184114286,82.94550323485714,26.6000011117,0.0,2017,69950.8,4,15
2017-04-17,27.564285550814283,83.76046752928572,8.6999999433,1.0,2017,69950.8,4,16
2017-04-24,28.24999999997143,77.20549120221429,3.5000001192,0.0,2017,69950.8,4,17
2017-05-01,28.442857197357142,79.78015463691428,24.5000028609,1.0,2017,69950.8,5,18
2017-05-08,28.235714231214285,81.0289579119,38.4000001549,2.0,2017,69950.8,5,19
2017-05-15,28.092857088357142,83.09661865235715,44.9000002145,0.0,2017,69950.8,5,20
2017-05-22,28.714285441814287,80.35815538678571,80.5999987125,0.0,2017,69950.8,5,21
2017-05-29,29.01428576877143,79.69780077254286,53.8000010251,0.0,2017,69950.8,5,22
2017-06-05,27.94285746982857,81.73582458495714,112.5999979972,0.0,2017,69950.8,6,23
2017-06-12,28.599999836514286,79.45987919398571,18.799999654300002,0.0,2017,69950.8,6,24
2017-06-19,28.12857137407143,79.28839983258571,54.7000017167,1.0,2017,69950.8,6,25
2017-06-26,27.7357145037,80.04370771135713,115.1999969482,0.0,2017,69950.8,6,26
2017-07-03,27.835714067742856,79.38304683142857,63.6000010968,1.0,2017,69950.8,7,27
2017-07-10,27.271428516914284,82.1606739589143,125.1000061036,0.0,2017,69950.8,7,28
2017-07-17,27.93571417672857,80.06451960971428,133.000005439,0.0,2017,69950.8,7,29
2017-07-24,28.82857159204286,77.75112479071429,23.8999998272,0.0,2017,69950.8,7,30
2017-07-31,28.99999972752857,76.11403764997144,53.9000003637,0.0,2017,69950.8,7,31
2017-08-07,27.978571483057145,80.95734950475715,40.7000011205,1.0,2017,69950.8,8,32
2017-08-14,27.9499999455,80.23099626814285,68.4000034332,0.0,2017,69950.8,8,33
2017-08-21,28.38571412222857,77.82850211005714,58.6000010967,0.0,2017,69950.8,8,34
2017-08-28,28.835714340200003,78.31046077182857,34.6999996901,0.0,2017,69950.8,8,35
2017-09-04,28.478571210585716,79.05402810232856,34.3999998868,0.0,2017,69950.8,9,36
2017-09-11,28.064285550814283,81.44085148401429,42.3000021578,0.0,2017,69950.8,9,37
2017-09-18,27.778570992614284,79.93100520542858,128.9999958054,0.0,2017,69950.8,9,38
2017-09-25,27.63571412221429,82.13009316582858,70.2000005246,0.0,2017,69950.8,9,39
2017-10-02,27.485714503685717,81.64967455182857,51.1999988555,0.0,2017,69950.8,10,40
2017-10-09,28.371428898385716,81.42315891812858,75.3999986649,0.0,2017,69950.8,10,41
2017-10-16,28.107142857142858,79.88367353167143,123.60000562660001,0.0,2017,69950.8,10,42
2017-10-23,27.357142857142858,78.86182730537143,19.3999997377,0.0,2017,69950.8,10,43
2017-10-30,27.81428582327143,81.02767290387143,120.29998922339999,1.0,2017,69950.8,10,44
2017-11-06,27.942857197357142,81.88593292234285,73.2000026703,1.0,2017,69950.8,11,45
2017-11-13,28.107143129614286,81.58338056292857,64.4000026584,0.0,2017,69950.8,11,46
2017-11-20,28.071428571414287,82.27812412808571,15.5999996066,1.0,2017,69950.8,11,47
2017-11-27,28.078571864514288,81.37312425885715,41.599998474100005,0.0,2017,69950.8,11,48
2017-12-04,27.664285659785715,81.55056435719999,34.9999991656,0.0,2017,69950.8,12,49
2017-12-11,26.61428587778571,82.22084481375714,300.4999637604,0.0,2017,69950.8,12,50
2017-12-18,27.26428604124286,83.83773149762858,75.6000004411,0.0,2017,69950.8,12,51
2017-12-25,26.978571483071427,83.69485800608572,76.3000015019,0.0,2017,69950.8,12,52
2018-01-01,26.835714340214285,85.03273882185714,96.5999966264,0.0,2018,70846.2,1,1
2018-01-08,26.692857197342857,83.8105632237,95.09999695430001,0.0,2018,70846.2,1,2
2018-01-15,26.55000005451429,85.45729500905713,39.9000015257,0.0,2018,70846.2,1,3
2018-01-22,26.500000000014285,84.49501800537142,49.3000013828,0.0,2018,70846.2,1,4
2018-01-29,26.44285719737143,81.14579663957143,41.8000012264,0.0,2018,70846.2,1,5
2018-02-05,26.11428533282857,78.82694026401428,15.400000527500001,1.0,2018,70846.2,2,6
2018-02-12,26.821428571428573,84.06127166747144,137.1999964788,0.0,2018,70846.2,2,7
2018-02-19,26.757142748142858,82.97116306851429,26.9000013844,0.0,2018,70846.2,2,8
2018-02-26,26.857142857128572,83.8084487915,9.9999999107,0.0,2018,70846.2,2,9
2018-03-05,26.971428462442855,79.51744515555713,14.4000004307,0.0,2018,70846.2,3,10
2018-03-12,27.042857033857143,78.96548570905715,22.0000003353,0.0,2018,70846.2,3,11
2018-03-19,26.957142966142857,79.25243704660001,7.0000003948,0.0,2018,70846.2,3,12
2018-03-26,26.564285823257144,75.2311292376,11.8000003844,0.0,2018,70846.2,3,13
2018-04-02,26.842857088357142,80.08066340855714,17.7000006811,0.0,2018,70846.2,4,14
2018-04-09,27.535714285714285,82.9101704189,8.4000000358,2.0,2018,70846.2,4,15
2018-04-16,27.699999673057143,80.402797154,24.099999167100002,1.0,2018,70846.2,4,16
2018-04-23,28.042857033857143,79.5206211635,14.2000002265,1.0,2018,70846.2,4,17
2018-04-30,28.035714285714285,81.37959398541429,43.0999994279,1.0,2018,70846.2,4,18
2018-05-07,28.207142421199997,78.8660082136,19.4000003337,0.0,2018,70846.2,5,19
2018-05-14,28.292857578800003,79.82820020404286,17.5999990851,0.0,2018,70846.2,5,20
2018-05-21,28.585714340200003,79.73395320350001,16.0000006555,0.0,2018,70846.2,5,21
2018-05-28,27.93571390427143,81.6181967599,60.1000043154,0.0,2018,70846.2,5,22
2018-06-04,28.721428462442855,79.76666913715714,63.2000017539,0.0,2018,70846.2,6,23
2018-06-11,29.178571428571427,78.60320064,8.8000000268,0.0,2018,70846.2,6,24
2018-06-18,28.214285441814287,77.83117130827144,54.6999964714,0.0,2018,70846.2,6,25
2018-06-25,27.949999673042857,79.44682529995714,70.9999989272,0.0,2018,70846.2,6,26
2018-07-02,28.40714263917143,76.60203552247143,54.0999996662,0.0,2018,70846.2,7,27
2018-07-09,28.528571537557145,78.00520651680002,47.4000025987,0.0,2018,70846.2,7,28
2018-07-16,28.864285605314283,77.98361315044285,61.2000045553,0.0,2018,70846.2,7,29
2018-07-23,27.957142966128572,80.62305886402858,51.7999982834,3.0,2018,70846.2,7,30
2018-07-30,27.8000000545,80.79470607212856,65.79999923700001,0.0,2018,70846.2,7,31
2018-08-06,28.678571428571427,76.7916859218,7.2000003234,2.0,2018,70846.2,8,32
2018-08-13,28.935714176742856,74.56457955497142,8.4000003264,3.0,2018,70846.2,8,33
2018-08-20,29.014285768785715,76.3615788051,9.3000000118,3.0,2018,70846.2,8,34
2018-08-27,27.07857131957143,83.10858045304285,102.1000073553,3.0,2018,70846.2,8,35
2018-09-03,27.964285986742855,79.23510742187143,62.2000018955,0.0,2018,70846.2,9,36
2018-09-10,27.6642853873,80.99758148192858,41.200001478000004,0.0,2018,70846.2,9,37
2018-09-17,27.428571428557145,80.62719290595714,78.000004053,2.0,2018,70846.2,9,38
2018-09-24,28.8000000545,77.32766069685714,27.799999624599998,0.0,2018,70846.2,9,39
2018-10-01,27.550000326957143,82.3659787859143,43.9000008107,3.0,2018,70846.2,10,40
2018-10-08,28.185714449185717,78.97414725167143,36.9000007808,1.0,2018,70846.2,10,41
2018-10-15,27.26428576877143,82.49242619107143,62.499999404,1.0,2018,70846.2,10,42
2018-10-22,27.678571428571427,79.19241115027144,19.1999991313,4.0,2018,70846.2,10,43
2018-10-29,27.957142966114287,80.16178240095714,37.6999986171,1.0,2018,70846.2,10,44
2018-11-05,27.9857145037,80.22304752892856,45.5999978781,2.0,2018,70846.2,11,45
2018-11-12,27.421428135485712,81.62290627614286,47.2000000031,1.0,2018,70846.2,11,46
2018-11-19,27.17857197352857,80.4823248727,80.59999868279999,1.0,2018,70846.2,11,47
2018-11-26,27.157142911614283,81.9572971889,21.599999427700002,3.0,2018,70846.2,11,48
