Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,26.565999221779997,79.78188629152001,17.2999997661,0.0
2014-01-13,24.89314188277143,83.65825435094287,45.3999985232,1.0
2014-01-20,23.635999134628573,82.0711985997,33.8999967575,1.0
2014-01-27,24.071713311342858,73.96670041764285,5.699999049300001,0.0
2014-02-03,25.1859994616,73.90652247838571,49.399998486,0.0
2014-02-10,27.450284957900003,73.36669921874285,11.099999465,0.0
2014-02-17,26.42171396527143,73.3808430263,12.899999655899999,0.0
2014-02-24,25.971713747285715,67.31313323975715,1.2000000477000001,1.0
2014-03-03,27.093142373214285,64.73058319091429,1.0000000373,0.0
2014-03-10,27.61457061768571,62.131235940128576,0.7000000179000001,0.0
2014-03-17,27.135998862142856,72.60672487531428,36.0999993085,0.0
2014-03-24,27.41457094465714,67.90936551774286,8.0000000149,1.0
2014-03-31,28.193142209742856,75.0372303554,24.1999997869,0.0
2014-04-07,29.085999080114284,65.94602693828571,0.8000000119,0.0
2014-04-14,28.757428033014286,65.47554070608571,13.199999883799999,0.0
2014-04-21,27.37885638645714,80.3515875680143,159.20000028610002,0.0
2014-04-28,28.543141773785717,73.78193337578571,31.199999153700002,0.0
2014-05-05,29.528856277485716,73.3602894374,10.1999998242,1.0
2014-05-12,29.643142155242856,69.64197976247144,12.199999928499999,1.0
2014-05-19,29.757428033014286,69.57859802244285,30.8999986053,0.0
2014-05-26,29.585999080114284,70.27867017472857,43.700000763,0.0
2014-06-02,29.471713747285715,72.26162174771429,41.1000000237,0.0
2014-06-09,29.100285121371428,75.33276694161428,43.5,0.0
2014-06-16,28.6645703997,81.09181104387143,92.2000064849,2.0
2014-06-23,27.143142155257145,85.76668875557142,102.49999380119999,3.0
2014-06-30,27.86457061768571,79.05227225167143,86.20000672329999,0.0
2014-07-07,26.643142155242856,85.98931884765715,115.1999940873,1.0
2014-07-14,26.9859992436,86.03096662247142,162.7000036238,6.0
2014-07-21,26.79314231872857,83.36449650355713,177.7000069619,3.0
2014-07-28,26.778856277457145,83.92220742364286,100.9999935628,1.0
2014-08-04,26.521713256842855,85.23212759835714,104.5000052452,5.0
2014-08-11,28.250285012385714,75.87115478515715,24.1000006721,1.0
2014-08-18,28.514570781171432,73.66094098771428,96.40000200269999,4.0
2014-08-25,28.057428087514285,81.77562168667143,73.8000024557,2.0
2014-09-01,26.721713474814287,80.58578055245714,86.0999965669,1.0
2014-09-08,26.71457099912857,84.39063153948572,153.0999908448,1.0
2014-09-15,26.493141991757142,83.85716138567143,133.3000009059,2.0
2014-09-22,27.521713529328572,80.12609427318571,92.5999983326,1.0
2014-09-29,28.821713583828572,73.13426426478571,57.4999994038,1.0
2014-10-06,28.135999134600002,77.98697880338571,58.8000016212,1.0
2014-10-13,26.021713801799997,86.13806479317142,168.50000143059998,0.0
2014-10-20,27.278856549942855,79.62466866628571,95.40000009529999,0.0
2014-10-27,28.264570236228572,75.59361594065714,43.800000429099995,0.0
2014-11-03,27.993141991757142,76.88655526295715,27.0000004768,0.0
2014-11-10,28.007427760557142,70.37483869282858,8.7999992521,1.0
2014-11-17,28.0717138563,73.88845171247144,22.200000681,0.0
2014-11-24,28.4574279785,75.6597115653,29.1000005006,0.0
2014-12-01,27.135999407085713,84.03193010604286,80.6000027211,0.0
2014-12-08,27.03599902562857,77.70232936315713,43.7999964952,0.0
2014-12-15,27.271713801785715,78.37921469554286,26.400000773400002,1.0
2014-12-22,26.6717136928,79.80945914131428,13.9000002891,0.0
2014-12-29,26.743141991757142,81.17681666784286,2.4000000506,1.0
2015-01-05,25.850285121371428,82.80957467214286,35.599997460800004,0.0
2015-01-12,25.778856277471426,74.69758278982856,1.5000000745,0.0
2015-01-19,25.97171347482857,74.7051358904,4.7999998331,0.0
2015-01-26,26.814570835657143,76.9312874930143,26.3999990002,0.0
2015-02-02,26.214570999142857,76.45402417864285,2.5000001044,1.0
2015-02-09,25.885999134600002,69.90187835692858,1.4000000954,0.0
2015-02-16,27.47885676792857,71.45455932617143,8.5000004172,0.0
2015-02-23,26.71457072667143,65.0614896502,0.0,0.0
2015-03-02,27.793141773785717,63.85004806518572,0.0,0.0
2015-03-09,28.200285230357142,63.70431518552857,0.5000000149,0.0
2015-03-16,28.364570345214286,56.76070840018571,0.200000003,0.0
2015-03-23,29.514570781171432,50.15497425624285,2.3000000715,0.0
2015-03-30,28.943142209742856,62.82619203838571,0.9000000134,1.0
2015-04-06,30.828856604442855,52.90074757168571,1.4000000134000001,0.0
2015-04-13,30.17885644095714,55.61464636664285,1.7000000178999999,0.0
2015-04-20,30.293141773785717,62.263552529471426,23.2999992668,1.0
2015-04-27,30.8074280875,56.215430123457146,6.999999858400001,0.0
2015-05-04,30.314570563185715,61.185308728914286,57.4999997169,0.0
2015-05-11,30.107427597042857,61.86964416502857,9.0000003575,1.0
2015-05-18,31.3717139108,54.26253073555714,7.2000000775,0.0
2015-05-25,30.75028473991429,59.84846115114285,28.4000013248,1.0
2015-06-01,30.457427978514286,63.988759722028576,17.6999999286,2.0
2015-06-08,30.47885649542857,65.3323473249143,36.2999981642,2.0
2015-06-15,30.37171391077143,68.09588296074286,96.79999971390001,0.0
2015-06-22,27.643142155257145,80.72404588972857,108.6999988556,0.0
2015-06-29,28.87885638647143,74.14941733222858,58.9999999999,1.0
2015-07-06,25.871713365828573,87.73127746581429,295.2000017166,1.0
2015-07-13,26.521713529328572,87.35328020367142,150.9000015258,0.0
2015-07-20,28.571713583828572,74.99264308384285,4.6999999657,2.0
2015-07-27,28.61457089012857,72.9036363874143,49.2999988571,1.0
2015-08-03,27.700285230357142,80.89227512905714,92.3000044822,2.0
2015-08-10,26.450285230357142,85.23457227432857,176.400007248,1.0
2015-08-17,28.42885671342857,79.68040575299999,65.40000164509999,0.0
2015-08-24,27.1717136928,81.39969417025713,90.8000030517,2.0
2015-08-31,28.614570890157143,73.99287523541429,27.2000001445,0.0
2015-09-07,28.42885671342857,78.3040259225,71.2000021935,1.0
2015-09-14,27.207428250971425,85.26394217355714,122.30000591289999,0.0
2015-09-21,27.914570672185715,81.27201516288572,86.8000020981,0.0
2015-09-28,27.071713583828572,83.12414986747142,109.2000045776,0.0
2015-10-05,27.71457072667143,77.62259238107143,68.6999998092,1.0
2015-10-12,28.46457072667143,77.79305485317143,52.0000007153,1.0
2015-10-19,27.65742765152857,77.95881325857144,63.3999981881,0.0
2015-10-26,28.5002847399,74.46606663297143,25.000000938899998,0.0
2015-11-02,28.49314226424286,72.77003261021429,3.8999999463000004,1.0
2015-11-09,27.614570890142858,78.39194161549999,22.8999993801,0.0
