Year-Week,Temperature,Humidity,Precipitation,Cases
2014-01-06,26.79249954224,83.50230102537999,39.0999982358,0.0
2014-01-13,25.43535668511429,86.17141178675715,83.7999992371,0.0
2014-01-20,23.971071243285714,82.79896981375714,154.4000043868,0.0
2014-01-27,24.413928168157145,74.4598121643,17.4000005574,0.0
2014-02-03,25.349642617371426,75.5364641462,21.8999989481,0.0
2014-02-10,27.299642290385716,78.0747528076,13.6000006944,0.0
2014-02-17,26.50678525652857,74.9891673496857,13.6999993846,0.0
2014-02-24,26.12821415492857,68.95119639805715,10.9000002146,0.0
2014-03-03,27.1210711343,69.84362084524285,4.2000003011,2.0
2014-03-10,27.149642126914284,70.90900312149999,3.3000001013,0.0
2014-03-17,27.33535684857143,77.00278363907144,37.6000013949,0.0
2014-03-24,27.035356521614286,74.34245627267144,40.6999983564,0.0
2014-03-31,28.113927841185717,79.99597930907143,28.2000024617,0.0
2014-04-07,28.742499760228572,73.27083805630001,3.6000001356,0.0
2014-04-14,27.999642235885716,78.12398965018572,41.4000046997,0.0
2014-04-21,27.09249932424286,84.02030290875713,316.499977827,0.0
2014-04-28,28.649642399385716,80.16896275111428,75.7999944389,1.0
2014-05-05,29.406785420028573,81.51288059778571,9.4000006019,2.0
2014-05-12,29.842499596728572,74.37734985350001,21.1999998838,0.0
2014-05-19,29.82107080731429,74.81502205984285,14.4000004529,0.0
2014-05-26,29.613928113657146,77.80766078404285,27.7000002861,0.0
2014-06-02,29.856785637999998,76.4814616612,24.9000011683,0.0
2014-06-09,29.87821360997143,74.41830771308571,30.1999998688,0.0
2014-06-16,29.871070861814285,75.21972220284286,41.000000894100005,1.0
2014-06-23,28.37821360997143,79.73506491522858,72.3999991417,1.0
2014-06-30,28.52821404592857,77.16316223144285,73.5999975204,0.0
2014-07-07,27.442499978214283,83.36769866944285,53.8000004291,1.0
2014-07-14,28.049642017928573,80.85707855222857,32.1000008583,0.0
2014-07-21,27.51392800467143,81.38586098805715,143.7000050545,0.0
2014-07-28,27.38535690307143,80.67601776124286,62.800006486499996,1.0
2014-08-04,27.742499487742858,79.10928344725714,22.2999996692,0.0
2014-08-11,29.28535679407143,72.25104740687142,0.8000000119,1.0
2014-08-18,29.156785147528574,72.65784127372856,49.5000002013,0.0
2014-08-25,28.535356794085715,78.3578425816,46.600000143,0.0
2014-09-01,27.792499542242858,80.45469120571428,111.7999954224,2.0
2014-09-08,27.221070970814285,82.00080217632856,100.1000038386,0.0
2014-09-15,27.528214045942857,80.34500667028571,87.100001812,3.0
2014-09-22,28.228213991442857,78.41934640068573,77.9000002742,1.0
2014-09-29,29.142499651214287,75.62936837331428,36.399997591900004,0.0
2014-10-06,28.72821399142857,78.33153642927142,83.8000016212,0.0
2014-10-13,27.349642344885716,82.77428872244286,120.1999975442,0.0
2014-10-20,27.421070916314285,81.79871150424286,87.4000025987,1.0
2014-10-27,27.878214154914286,81.37300981794286,61.0,5.0
