Feature,Importance
Temperature_lag_4,0.1514410391525197
Temperature_lag_2,0.12094884469769748
Humidity_lag_2,0.07646794417997517
Humidity_lag_4,0.07415382635550416
Precipitation_lag_2,0.06972179284032902
Precipitation_lag_4,0.06917821133833987
Humidity,0.06408166007712934
Temperature_lag_1,0.06367989977267008
Humidity_lag_3,0.059524793357012024
Humidity_lag_1,0.05790841839747263
Temperature_lag_3,0.05692574417633936
Precipitation,0.046272660470844364
Precipitation_lag_1,0.046206875737451206
Temperature,0.024156860339177955
Precipitation_lag_3,0.01933142910753757
