Feature,Importance
Cases_lag_2,0.7166595370204274
Cases_lag_3,0.05552657032569017
Precipitation,0.02193040493596932
Precipitation_lag_1,0.02053996554378583
Precipitation_lag_4,0.019543818061283243
Cases_lag_10,0.017879263078321106
Precipitation_lag_3,0.013491999830130393
Temperature,0.01287788683592337
Humidity_lag_4,0.01139626339024415
Temperature_lag_2,0.011389771566520759
Cases_lag_9,0.010769262356733563
Precipitation_lag_2,0.010673646361918303
Cases_lag_4,0.010316144828667873
Temperature_lag_1,0.009436694229335057
Temperature_lag_4,0.008739262195683333
Humidity_lag_3,0.008729556660602019
Humidity_lag_1,0.007436065499667669
Humidity,0.006061529792272655
Cases_lag_5,0.005146247949990703
Cases_lag_8,0.005012270387689926
Temperature_lag_3,0.004738029587949852
Cases_lag_6,0.0038990401201094956
Humidity_lag_2,0.0035362524768513294
Cases_lag_11,0.002354831619806524
Cases_lag_7,0.001915685344426111
