Feature,Importance
Cases_lag_1,0.7141165385038545
Cases_lag_2,0.124276376571443
Cases_lag_10,0.025070707459216312
Precipitation,0.023488928802613416
Temperature,0.01693609642676217
Precipitation_lag_3,0.012970566129951967
Precipitation_lag_2,0.00947762497881756
Humidity_lag_4,0.008379900691942081
Humidity_lag_3,0.00713294004937742
Cases_lag_8,0.006005487851455755
Precipitation_lag_4,0.004997626143874537
Temperature_lag_4,0.004616439444311292
Cases_lag_5,0.004411262814384556
Precipitation_lag_1,0.004292505188652382
Cases_lag_9,0.004244860782039506
Cases_lag_7,0.003952931696519716
Humidity,0.003398650690006246
Temperature_lag_3,0.0031419455474142152
Humidity_lag_1,0.0031187851772860008
Cases_lag_4,0.0029726731994062965
Humidity_lag_2,0.002881907016935442
Temperature_lag_1,0.002551080764456785
Temperature_lag_2,0.002431018173609895
Cases_lag_3,0.0023904904421396464
Cases_lag_11,0.0015800375536712441
Cases_lag_6,0.0011626178998582523
