Feature,Importance
Temperature_lag_4,0.11891774397006367
Precipitation_lag_4,0.10260849207061683
Temperature_lag_3,0.09613542644813844
Temperature_lag_1,0.0807525806834232
Temperature_lag_2,0.08067354457302718
Humidity_lag_4,0.07127624073780578
Precipitation_lag_3,0.06955265216199942
Humidity_lag_3,0.06731966668031365
Humidity,0.060469226599075755
Temperature,0.055721700679656844
Humidity_lag_2,0.04805767272958266
Humidity_lag_1,0.04293520076905745
Precipitation,0.0383976085110912
Precipitation_lag_2,0.035254472718174515
Precipitation_lag_1,0.0319277706679735
