Feature,Importance
Cases_lag_3,0.5129084823055589
Cases_lag_4,0.23358850568508602
Cases_lag_10,0.032513807256500625
Temperature_lag_4,0.02246947857601541
Precipitation_lag_4,0.0188081660917277
Temperature_lag_3,0.018713088518438916
Cases_lag_7,0.01769452905078233
Cases_lag_5,0.014652748426848342
Precipitation_lag_2,0.013061611112656982
Precipitation_lag_3,0.012429350348020726
Cases_lag_11,0.011764770955413669
Temperature_lag_1,0.011078723465656307
Precipitation_lag_1,0.01084967789106294
Humidity_lag_4,0.008272975090735522
Humidity_lag_2,0.007889148731260625
Cases_lag_8,0.007523250445211562
Temperature,0.0069965291241088625
Precipitation,0.006971465952781949
Humidity_lag_3,0.006938910130996462
Humidity_lag_1,0.006671768350990627
Humidity,0.005424139668590051
Temperature_lag_2,0.005172343253897496
Cases_lag_6,0.004598420901619181
Cases_lag_9,0.003008108666038753
