Feature,Importance
Cases_lag_2,0.7225335507364666
Cases_lag_3,0.1412911677245118
Cases_lag_10,0.015022956397243633
Temperature_lag_4,0.014521131808359386
Precipitation_lag_2,0.011192840394604749
Precipitation_lag_4,0.009296978205203388
Cases_lag_8,0.007335041573628868
Humidity_lag_3,0.006250406448212148
Temperature_lag_2,0.005812623504833778
Temperature,0.005759454969714381
Humidity_lag_2,0.005371700217404499
Temperature_lag_3,0.0052669085072709265
Humidity,0.00523126179809179
Precipitation_lag_1,0.005225111083446052
Precipitation_lag_3,0.005114250894287898
Cases_lag_5,0.00492761444838429
Precipitation,0.00443684536971901
Cases_lag_7,0.0043652876170581344
Humidity_lag_4,0.004057045048966663
Temperature_lag_1,0.0039694991410030075
Cases_lag_4,0.003645196018626578
Humidity_lag_1,0.0032903565357723843
Cases_lag_9,0.0025397002520414803
Cases_lag_11,0.0019113264468464148
Cases_lag_6,0.0016317448583022733
