Feature,Importance
Cases_lag_4,0.5490798801697298
Cases_lag_5,0.13364439953629728
Cases_lag_10,0.042607923322825536
Temperature_lag_4,0.041743883128697416
Precipitation_lag_3,0.03699860744573819
Cases_lag_8,0.019743567794422646
Precipitation_lag_4,0.019257820150318104
Cases_lag_11,0.015143160456053658
Cases_lag_6,0.01268476813405226
Precipitation_lag_1,0.012392104224349715
Temperature_lag_1,0.011793928727529502
Humidity_lag_3,0.011591578487603019
Temperature_lag_3,0.011033826669332473
Humidity_lag_2,0.010791974297264549
Cases_lag_7,0.010602236167566541
Temperature_lag_2,0.009038761070147746
Cases_lag_9,0.009004341292905319
Humidity,0.00887342241618789
Precipitation_lag_2,0.00839919342727052
Humidity_lag_4,0.008287470836097193
Temperature,0.006270054274896303
Precipitation,0.005922231675756892
Humidity_lag_1,0.005094866294957532
