Feature,Importance
Cases_lag_3,0.33859254543335
Cases_lag_2,0.23455187316667797
Cases_lag_4,0.041778202063692337
Temperature_lag_4,0.04047083015972436
Cases_lag_9,0.033064164439260114
Humidity_lag_3,0.0316146256070563
Precipitation_lag_4,0.027452174790030193
Cases_lag_5,0.027240904855208525
Cases_lag_8,0.02033901787678601
Temperature_lag_3,0.020234195785878192
Temperature_lag_2,0.020157836231318282
Humidity_lag_2,0.01916707101928913
Precipitation_lag_2,0.01893469767133164
Humidity_lag_4,0.01649825340532972
Precipitation,0.015519318810584512
Humidity,0.015169440716765934
Temperature_lag_1,0.014880025371609732
Humidity_lag_1,0.011751303153120752
Precipitation_lag_3,0.011009152094169502
Cases_lag_7,0.010208841555175676
Temperature,0.009589763679756651
Cases_lag_6,0.008725446321120316
Precipitation_lag_1,0.00576478554956139
Cases_lag_10,0.0041658374565695655
Cases_lag_11,0.003119692786633206
