Feature,Importance
Cases_lag_4,0.5311943546880395
Humidity_lag_4,0.06606577466802901
Cases_lag_5,0.03601671301711217
Temperature_lag_4,0.034992847717569546
Temperature_lag_3,0.03212166784794953
Cases_lag_9,0.031532067014911146
Precipitation_lag_3,0.027690940733070653
Humidity_lag_3,0.024977141445778662
Cases_lag_6,0.022991647785586045
Cases_lag_7,0.020572933618594573
Cases_lag_8,0.018704088284802904
Precipitation_lag_4,0.017318235366389878
Cases_lag_11,0.017079417415807548
Precipitation_lag_1,0.016918081519099508
Precipitation,0.014169150513195118
Temperature_lag_2,0.01410578334067699
Humidity_lag_2,0.013048606572080935
Temperature,0.011741705472013513
Temperature_lag_1,0.011449901548222365
Cases_lag_10,0.01102262201011465
Humidity_lag_1,0.009096733945075895
Humidity,0.009007477498238624
Precipitation_lag_2,0.00818210797764102
