Feature,Importance
Humidity,0.16544156868391127
Temperature_lag_4,0.10715570267452691
Humidity_lag_4,0.10168764400076336
Humidity_lag_1,0.08144442123872826
Humidity_lag_2,0.07324800347960736
Temperature_lag_2,0.07324433952168814
Precipitation_lag_4,0.07122728165815144
Temperature_lag_1,0.05001428709687877
Precipitation_lag_1,0.04743762654613313
Precipitation_lag_2,0.04676112521433597
Temperature_lag_3,0.04407246197697507
Temperature,0.04346993875255297
Precipitation_lag_3,0.03425832695910722
Humidity_lag_3,0.033592823433493055
Precipitation,0.026944448763147045
