Feature,Importance
Cases_lag_8,0.16751006069716867
Cases_lag_11,0.11959934847792089
Temperature_lag_4,0.10435970018965011
Humidity_lag_4,0.09351405776410673
Cases_lag_9,0.07009519634946142
Temperature,0.0554601075098412
Cases_lag_10,0.053171928145359225
Precipitation_lag_3,0.04113814335516582
Temperature_lag_2,0.03966520032794987
Temperature_lag_1,0.03565191514663328
Temperature_lag_3,0.03364814771404441
Humidity_lag_2,0.03273287879491273
Precipitation_lag_4,0.027817585784948532
Precipitation_lag_1,0.02491777400777684
Humidity_lag_1,0.02310246025735381
Humidity_lag_3,0.022115064556838093
Precipitation,0.021168120712144075
Humidity,0.019667542367739346
Precipitation_lag_2,0.014664767840985015
