Feature,Importance
Temperature_lag_4,0.17618032518312277
Precipitation,0.0770107262176002
Temperature_lag_3,0.07226771957339322
Temperature,0.07132568336608713
Humidity_lag_4,0.07119843417131441
Humidity_lag_3,0.06767183856047351
Temperature_lag_2,0.06235400322334146
Precipitation_lag_2,0.06027858814826302
Humidity_lag_1,0.05572129168024688
Humidity,0.05373649613202469
Temperature_lag_1,0.04934534424168702
Precipitation_lag_3,0.048013274997421924
Humidity_lag_2,0.04658427752823964
Precipitation_lag_1,0.04477002519650788
Precipitation_lag_4,0.04354197178027614
