Feature,Importance
Cases_lag_2,0.4955602957182636
Cases_lag_3,0.12954544865860787
Cases_lag_4,0.06246448557695252
Cases_lag_5,0.033202350904229905
Temperature_lag_3,0.025267271014153922
Humidity_lag_4,0.022150434829460348
Precipitation_lag_2,0.020547296287186524
Cases_lag_11,0.017119184839716854
Precipitation,0.016011890890088507
Cases_lag_9,0.015456234091904561
Precipitation_lag_1,0.014060823488195427
Humidity_lag_3,0.014004629288227335
Humidity_lag_2,0.013544812806308495
Precipitation_lag_4,0.01305853174160593
Humidity_lag_1,0.012561138748626499
Temperature_lag_4,0.011848502128109634
Precipitation_lag_3,0.011757427337727748
Cases_lag_6,0.011418301432632734
Cases_lag_7,0.011310622440654419
Cases_lag_10,0.009787294233507608
Temperature_lag_1,0.009389493482499822
Temperature,0.009137072770599249
Temperature_lag_2,0.008726297327175385
Humidity,0.007390623497072088
Cases_lag_8,0.004679536466493057
