Feature,Importance
Cases_lag_2,0.4931844847639126
Cases_lag_3,0.19263084290813756
Cases_lag_8,0.0272337515311213
Humidity_lag_4,0.024221781133054777
Cases_lag_11,0.022227596599359377
Temperature_lag_4,0.021428899181972647
Temperature_lag_1,0.02102661888390608
Cases_lag_4,0.017626509661718446
Precipitation_lag_3,0.016494945675577948
Precipitation_lag_4,0.015306076616323432
Temperature_lag_3,0.01502519983136054
Precipitation_lag_1,0.01477072574503654
Humidity,0.013649521833696372
Temperature_lag_2,0.012273493028821926
Humidity_lag_3,0.011881339337645949
Precipitation,0.010173345641524523
Cases_lag_6,0.010085554542031352
Cases_lag_7,0.009534541280379824
Temperature,0.009497773173400387
Humidity_lag_2,0.008928364178624255
Humidity_lag_1,0.008644319454978282
Cases_lag_5,0.0069584120610481975
Cases_lag_9,0.006586692911502644
Precipitation_lag_2,0.006000899893895498
Cases_lag_10,0.0046083101309696796
