Feature,Importance
Cases_lag_4,0.3819700041596574
Cases_lag_5,0.1000063449979547
Cases_lag_11,0.07151962981784024
Humidity,0.047115752857151874
Humidity_lag_4,0.04393595906854599
Temperature_lag_4,0.04391158011144199
Cases_lag_6,0.03526061526647033
Temperature_lag_2,0.023132762616123497
Precipitation_lag_1,0.022778142411198805
Precipitation,0.022515161358834232
Cases_lag_8,0.020979836335252557
Temperature_lag_1,0.020506906467114675
Humidity_lag_3,0.0192628307534761
Temperature_lag_3,0.01813015799613139
Precipitation_lag_3,0.017918020301743158
Precipitation_lag_2,0.015242969925725297
Humidity_lag_2,0.015051681859940168
Temperature,0.014979762177039894
Precipitation_lag_4,0.014874266951090403
Humidity_lag_1,0.013730545814166445
Cases_lag_10,0.012713483449565856
Cases_lag_7,0.012477270317723369
Cases_lag_9,0.011986314985811599
