Feature,Importance
Cases_lag_8,0.12933052105265067
Precipitation_lag_2,0.07159172652237604
Humidity,0.06998134128665931
Cases_lag_9,0.06410885600001058
Precipitation,0.05785995551885735
Humidity_lag_4,0.055793347616606086
Temperature_lag_1,0.054639171342872786
Humidity_lag_2,0.05374015100783944
Precipitation_lag_4,0.05064917727769609
Humidity_lag_1,0.050366079419926414
Precipitation_lag_1,0.049905106199252154
Temperature_lag_4,0.045379034483187246
Humidity_lag_3,0.04440838284060459
Precipitation_lag_3,0.042263218329137174
Temperature_lag_2,0.040638815153496495
Cases_lag_11,0.035320266167521826
Temperature,0.033819843407585724
Temperature_lag_3,0.030147380137371397
Cases_lag_10,0.020057626236348627
