Feature,Importance
Cases_lag_4,0.3902329140090799
Cases_lag_5,0.11222072122955926
Cases_lag_6,0.09984412942933926
Humidity_lag_3,0.04148195031704085
Temperature_lag_4,0.03706353992834278
Precipitation_lag_3,0.03162541003888814
Precipitation,0.028409795745278302
Precipitation_lag_1,0.028352059064753948
Cases_lag_7,0.027978290795823455
Humidity_lag_4,0.0266288758104078
Cases_lag_9,0.023898647160172422
Temperature_lag_3,0.0188227853696678
Humidity_lag_2,0.017085685625723903
Precipitation_lag_4,0.015667498501929264
Humidity,0.014333160919955535
Precipitation_lag_2,0.014169930571296964
Temperature_lag_2,0.013008909242461454
Humidity_lag_1,0.012008232826418969
Cases_lag_11,0.01158358694991371
Temperature,0.011005255908874556
Cases_lag_10,0.010335760997742976
Temperature_lag_1,0.008780240320379959
Cases_lag_8,0.005462619236948521
