Feature,Importance
Cases_lag_4,0.31648092161280195
Temperature_lag_4,0.053816709838323075
Precipitation_lag_4,0.0455055442469018
Cases_lag_10,0.045058569817542124
Cases_lag_6,0.04433560011088375
Humidity_lag_4,0.04132782273544586
Precipitation_lag_1,0.03912142307230314
Temperature,0.038591206610896885
Humidity,0.037718013916184207
Precipitation,0.03515076353923914
Humidity_lag_2,0.030585878301383092
Temperature_lag_2,0.029974291848256902
Precipitation_lag_2,0.028855249733298217
Cases_lag_11,0.02794179084177274
Humidity_lag_3,0.0273402092008655
Cases_lag_5,0.025724980405267387
Temperature_lag_3,0.024603352200446068
Cases_lag_7,0.02316195902030762
Precipitation_lag_3,0.021155892014202853
Temperature_lag_1,0.019552316034238303
Cases_lag_8,0.016661382691026887
Humidity_lag_1,0.015424064180521913
Cases_lag_9,0.01191205802789059
