Feature,Importance
Cases_lag_8,0.0798349965691052
Temperature_lag_4,0.07592712758473606
Temperature,0.07099929914345493
Humidity_lag_4,0.06918737249352334
Temperature_lag_1,0.06832074248808123
Temperature_lag_2,0.057801962232482774
Temperature_lag_3,0.05778034016082402
Precipitation_lag_1,0.057751595328252546
Precipitation,0.05389209568837395
Humidity_lag_3,0.049142854522592816
Humidity,0.046092145754871354
Precipitation_lag_4,0.04507053373861009
Cases_lag_10,0.044776387947624285
Humidity_lag_2,0.04176524014836274
Humidity_lag_1,0.03940652475827961
Cases_lag_9,0.03756871522804571
Precipitation_lag_2,0.036426297038620464
Precipitation_lag_3,0.03582483315041719
Cases_lag_11,0.03243093602374175
