Feature,Importance
Cases_lag_3,0.6069310606943752
Temperature_lag_4,0.08692764483802072
Cases_lag_4,0.046334355551893844
Temperature_lag_3,0.039463919973517315
Precipitation,0.021446772467203182
Precipitation_lag_3,0.015445569367203421
Humidity_lag_3,0.015422876895388472
Precipitation_lag_4,0.014650561033311672
Precipitation_lag_1,0.014602445904511522
Cases_lag_10,0.012946209447333034
Cases_lag_8,0.012184954437334047
Humidity_lag_4,0.011975074352225357
Cases_lag_5,0.01123558032427675
Cases_lag_7,0.010179730566473878
Cases_lag_6,0.010141169015728566
Precipitation_lag_2,0.010105849599649299
Temperature_lag_2,0.009262150342998739
Cases_lag_11,0.008671799262448782
Humidity_lag_1,0.008343688749656776
Humidity_lag_2,0.007869223033353431
Humidity,0.007853410064750323
Temperature_lag_1,0.006272031698833095
Temperature,0.006123761006790824
Cases_lag_9,0.005610161372721844
