Feature,Importance
Cases_lag_2,0.6799606649976118
Cases_lag_3,0.06928857606916759
Temperature,0.027453145060098414
Humidity,0.02150355740455934
Cases_lag_11,0.02109603050285426
Precipitation,0.015520485970081856
Cases_lag_4,0.014580603452457744
Humidity_lag_4,0.01334761801220702
Cases_lag_10,0.012904113603110437
Precipitation_lag_1,0.012393323719192448
Temperature_lag_2,0.011526589663690464
Precipitation_lag_4,0.01096006837376811
Precipitation_lag_2,0.010788454070081915
Temperature_lag_1,0.009747820704911318
Cases_lag_6,0.009087318256383425
Humidity_lag_3,0.008727876393785246
Precipitation_lag_3,0.008698199890141513
Humidity_lag_2,0.008488290684715077
Temperature_lag_4,0.008375280079271845
Humidity_lag_1,0.005642193714031011
Temperature_lag_3,0.004787712369499656
Cases_lag_5,0.004441607176247302
Cases_lag_7,0.004108968932292354
Cases_lag_9,0.003847633763566073
Cases_lag_8,0.00272386713627397
