Feature,Importance
Cases_lag_8,0.2078747581205494
Precipitation,0.0810064322045315
Temperature_lag_4,0.0786462171806924
Temperature_lag_2,0.07544287550851736
Cases_lag_10,0.05633342223601646
Precipitation_lag_1,0.05374024829164066
Humidity_lag_4,0.0465225487833821
Temperature,0.046175016597592905
Humidity,0.04556900183535797
Temperature_lag_1,0.03994837055890636
Cases_lag_9,0.037544198484638476
Cases_lag_11,0.03669242979212122
Precipitation_lag_4,0.034324779591700265
Temperature_lag_3,0.032369630462509444
Humidity_lag_3,0.03013599970736738
Humidity_lag_2,0.02932407151769862
Humidity_lag_1,0.028219086576263538
Precipitation_lag_2,0.02530048452865295
Precipitation_lag_3,0.014830428021860968
