Feature,Importance
Cases_lag_3,0.605879434601322
Cases_lag_11,0.045834105407110755
Cases_lag_7,0.04367017570964163
Cases_lag_8,0.041453786649629724
Humidity_lag_4,0.0328455155676019
Cases_lag_9,0.029194283808727947
Temperature_lag_4,0.02184952856478489
Cases_lag_4,0.018585777066904535
Humidity_lag_2,0.01710545376614711
Temperature_lag_2,0.015411902891179002
Cases_lag_10,0.014803792270800625
Temperature_lag_3,0.01329745105794947
Humidity,0.011673595546190647
Precipitation_lag_4,0.010966012464655594
Humidity_lag_1,0.010227274205804684
Precipitation,0.010125791773305574
Temperature_lag_1,0.010096762822710086
Cases_lag_5,0.008195884620312207
Cases_lag_6,0.008052461090154032
Temperature,0.006971431466562162
Humidity_lag_3,0.00679684984953509
Precipitation_lag_2,0.006446818242308523
Precipitation_lag_3,0.005794464590323274
Precipitation_lag_1,0.004721445966338641
