Feature,Importance
Humidity,0.10452167739789178
Humidity_lag_3,0.09405965078186027
Humidity_lag_1,0.09185461102844604
Humidity_lag_4,0.08573398743389918
Temperature_lag_4,0.07663768596266898
Humidity_lag_2,0.07470468861147302
Precipitation,0.06990819598023607
Temperature,0.06417033265875514
Precipitation_lag_1,0.06247871087021375
Precipitation_lag_4,0.05547869888241491
Precipitation_lag_2,0.05293415582348703
Precipitation_lag_3,0.05278629811215781
Temperature_lag_3,0.04445541264929122
Temperature_lag_1,0.04278111608861896
Temperature_lag_2,0.027494777718585838
