Feature,Importance
Cases_lag_2,0.7420116945063202
Temperature_lag_4,0.028585371105996772
Cases_lag_11,0.02829424798534026
Cases_lag_7,0.02247496494719731
Cases_lag_8,0.015337328850598662
Humidity_lag_2,0.014849756860556704
Cases_lag_3,0.014270922596653978
Humidity_lag_4,0.013501501311544279
Cases_lag_10,0.012083173042807378
Temperature_lag_3,0.011695550450293898
Humidity_lag_3,0.010472026974096962
Cases_lag_4,0.010323980835864046
Precipitation,0.009561333767352636
Cases_lag_5,0.008527019416033838
Humidity_lag_1,0.00818764754987179
Temperature_lag_2,0.007477968698185844
Cases_lag_9,0.006881468284501261
Cases_lag_6,0.006414292419960327
Precipitation_lag_4,0.005685502353143882
Temperature_lag_1,0.005287808246039376
Humidity,0.004714533911309369
Precipitation_lag_2,0.004004988370657084
Temperature,0.003645292941978961
Precipitation_lag_3,0.0031072358377649103
Precipitation_lag_1,0.002604388735930337
